Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,HouseAge,RemodelAge,TotalBath
697,30,RM,50,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1921,1950,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,0,3,TA,CBlock,4,No,616,0,0,616,GasA,Gd,Y,SBrkr,616,0,0,616,0,0,1,0,2,1,3,4,Typ,0,Gd,Detchd,1921,Unf,1,205,5,TA,Y,0,0,129,0,0,0,Not indicated,0,6,2006,WD,Normal,89000,1232,85,56,1.0
698,20,RL,57,6420,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,3,TA,PConc,0,Mn,210,551,219,980,GasA,Fa,Y,FuseA,1148,0,0,1148,0,1,1,0,2,1,3,6,Typ,0,Gd,Detchd,1952,Unf,1,308,5,TA,Y,0,0,0,0,0,0,Not indicated,0,9,2006,WD,Normal,123500,2128,54,54,1.5
699,20,RL,65,8450,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,8,1965,2009,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,3,Gd,CBlock,4,No,553,117,224,894,GasA,Ex,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,3,5,Typ,1,Gd,Detchd,1973,Unf,1,336,5,TA,Y,416,144,0,0,0,0,MnPrv,0,4,2010,WD,Normal,138500,1788,45,1,2.0
700,120,FV,59,4282,Pave,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,2,TA,PConc,2,Mn,16,0,1375,1391,GasA,Ex,Y,SBrkr,1391,0,0,1391,0,0,2,0,2,1,2,5,Typ,0,Gd,Attchd,2004,RFn,2,530,5,TA,Y,156,158,0,0,0,0,Not indicated,0,7,2008,WD,Normal,196000,2782,4,4,2.0
701,20,RL,85,14331,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,630,2,TA,PConc,0,Gd,1274,0,526,1800,GasA,Ex,Y,SBrkr,1800,0,0,1800,1,0,2,0,3,1,2,7,Typ,1,Gd,Attchd,2002,Fin,3,765,5,TA,Y,270,78,0,0,0,0,Not indicated,0,5,2006,WD,Normal,312500,3600,4,4,3.0
702,20,RL,80,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1969,1969,Hip,CompShg,HdBoard,HdBoard,BrkFace,168,3,TA,CBlock,4,No,0,0,1164,1164,GasA,TA,Y,SBrkr,1164,0,0,1164,0,0,1,1,3,1,3,6,Typ,0,Gd,Attchd,1969,Unf,2,528,5,TA,Y,0,0,0,0,0,0,Not indicated,0,7,2006,COD,Normal,140000,2328,37,37,1.5
703,60,RL,82,12438,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,466,0,TA,PConc,0,No,0,0,1234,1234,GasA,Ex,Y,SBrkr,1264,1312,0,2576,0,0,2,1,4,1,0,10,Typ,1,Gd,BuiltIn,2006,Fin,3,666,5,TA,Y,324,100,0,0,0,0,Not indicated,0,7,2006,New,Partial,361919,3810,0,0,2.5
704,190,RM,76,7630,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2Story,5,9,1900,1996,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,3,Gd,BrkTil,2,No,0,0,360,360,GasA,Gd,Y,SBrkr,1032,780,0,1812,0,0,2,0,4,2,2,8,Typ,1,Po,Detchd,1999,Unf,2,672,5,TA,N,344,0,40,0,0,0,MnPrv,0,5,2010,WD,Normal,140000,2172,110,14,2.0
705,20,RL,70,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,109,2,TA,PConc,2,Av,712,0,761,1473,GasA,Ex,Y,SBrkr,1484,0,0,1484,1,0,2,0,3,1,2,7,Typ,0,Gd,Attchd,2004,RFn,2,606,5,TA,Y,0,35,0,144,0,0,Not indicated,0,5,2010,WD,Normal,213000,2957,6,5,3.0
706,190,RM,70,5600,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,2Story,4,5,1930,1950,Hip,CompShg,VinylSd,Wd Shng,BrkFace,0,1,Fa,Slab,3,Not indicated,0,0,0,0,GasA,Fa,N,SBrkr,372,720,0,1092,0,0,2,0,3,2,1,7,Mod,0,Gd,Not indicated,1978,Not indicated,0,0,3,Not indicated,N,0,0,0,0,0,0,Not indicated,3500,7,2010,WD,Normal,55000,1092,80,60,2.0
707,20,RL,70,115149,Pave,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,5,1971,2002,Gable,CompShg,Plywood,Plywood,Stone,351,3,TA,CBlock,2,Gd,1219,0,424,1643,GasA,TA,Y,SBrkr,1824,0,0,1824,1,0,2,0,2,1,2,5,Typ,2,TA,Attchd,1971,Unf,2,739,5,TA,Y,380,48,0,0,0,0,Not indicated,0,6,2007,WD,Normal,302000,3467,36,5,3.0
708,120,RL,48,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176,2,TA,PConc,2,No,863,0,461,1324,GasA,Ex,Y,SBrkr,1324,0,0,1324,1,0,2,0,2,1,2,6,Typ,1,Gd,Attchd,2006,Fin,2,550,5,TA,Y,192,38,0,0,0,0,Not indicated,0,12,2009,WD,Normal,254000,2648,3,3,3.0
709,60,RL,65,9018,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,0,2,TA,PConc,2,Av,0,0,728,728,GasA,Ex,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,2,8,Typ,1,Gd,Attchd,2007,Fin,2,400,5,TA,Y,100,24,0,0,0,0,Not indicated,0,7,2007,New,Partial,179540,2184,0,0,2.5
710,20,RL,70,7162,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkCmn,41,3,TA,PConc,4,No,0,0,876,876,GasA,TA,Y,SBrkr,904,0,0,904,0,0,1,0,3,1,3,6,Typ,0,Gd,Attchd,1966,Unf,1,408,5,TA,Y,0,0,0,0,0,0,MnPrv,0,12,2008,WD,Abnorml,109900,1780,42,42,1.0
711,30,RL,56,4130,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,6,1935,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,2,TA,CBlock,4,No,0,0,270,270,GasA,Gd,Y,SBrkr,729,0,0,729,0,0,1,0,2,1,3,5,Maj2,0,Gd,Not indicated,1978,Not indicated,0,0,3,Not indicated,N,0,0,0,0,0,0,Not indicated,0,7,2008,WD,Normal,52000,999,73,5,1.0
712,50,C (all),66,8712,Pave,Reg,HLS,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,7,1900,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,3,TA,Stone,4,Mn,0,0,859,859,GasA,Gd,Y,SBrkr,859,319,0,1178,0,0,1,0,2,1,3,7,Typ,0,Gd,Detchd,1964,RFn,1,384,5,TA,N,68,0,98,0,0,0,Not indicated,0,1,2010,WD,Abnorml,102776,2037,110,60,1.0
713,120,RL,40,4671,Pave,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1988,1989,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,2,TA,PConc,2,Mn,767,0,461,1228,GasA,Gd,Y,SBrkr,1228,0,0,1228,1,0,2,0,2,1,2,5,Typ,1,Gd,Attchd,1988,Fin,2,472,5,TA,Y,168,120,0,0,0,0,Not indicated,0,10,2008,WD,Normal,189000,2456,20,19,3.0
714,190,RL,60,9873,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,2fmCon,1Story,4,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,160,3,TA,CBlock,4,Av,789,0,171,960,GasW,TA,N,SBrkr,960,0,0,960,1,0,1,0,3,1,3,6,Typ,0,Gd,Detchd,1970,Unf,2,576,5,TA,Y,0,288,0,0,0,0,Not indicated,0,5,2006,WD,Normal,129000,1920,36,36,2.0
715,60,RL,70,13517,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,2Story,6,8,1976,2005,Gable,CompShg,HdBoard,Plywood,BrkFace,289,2,TA,CBlock,4,No,533,0,192,725,GasA,Ex,Y,SBrkr,725,754,0,1479,0,0,2,1,3,1,2,6,Typ,0,Gd,Attchd,1976,RFn,2,475,5,TA,Y,0,44,0,0,0,0,Not indicated,0,3,2010,WD,Normal,130500,2204,34,5,2.5
716,20,RL,78,10140,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,174,3,TA,CBlock,2,No,0,0,1064,1064,GasA,TA,Y,SBrkr,1350,0,0,1350,0,0,2,0,3,1,3,7,Typ,1,TA,Attchd,1974,RFn,2,478,5,TA,Y,0,0,0,0,0,0,MnPrv,0,8,2009,WD,Normal,165000,2414,35,35,2.0
717,70,RM,60,10800,Pave,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1890,1998,Gable,CompShg,Wd Sdng,VinylSd,BrkFace,0,3,Gd,BrkTil,4,No,0,0,718,718,GasA,Ex,Y,SBrkr,1576,978,0,2554,0,0,1,1,3,1,3,8,Typ,0,Gd,Detchd,1996,Unf,2,704,5,TA,P,0,48,143,0,0,0,Not indicated,0,7,2007,WD,Normal,159500,3272,117,9,1.5
718,20,RL,80,10000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1973,2000,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,3,TA,CBlock,2,No,1084,0,92,1176,GasA,Gd,Y,SBrkr,1178,0,0,1178,0,1,1,1,3,1,2,5,Typ,1,Fa,Attchd,1973,Unf,2,439,5,TA,Y,224,0,0,0,0,0,MnPrv,0,11,2008,WD,Normal,157000,2354,35,8,2.0
719,60,RL,96,10542,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1994,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,651,2,TA,PConc,2,Gd,1173,0,138,1311,GasA,Ex,Y,SBrkr,1325,1093,0,2418,1,0,2,1,3,1,2,9,Typ,1,TA,Attchd,1993,RFn,3,983,5,TA,Y,250,154,216,0,0,0,Not indicated,0,8,2008,WD,Normal,341000,3729,15,14,3.5
720,20,RL,69,9920,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1969,1969,Gable,CompShg,HdBoard,Plywood,BrkFace,0,3,TA,CBlock,2,Gd,523,0,448,971,GasA,TA,Y,SBrkr,971,0,0,971,0,0,1,1,3,1,3,5,Typ,1,Po,Attchd,1969,Unf,1,300,5,TA,Y,0,0,0,0,0,0,Not indicated,0,5,2006,WD,Normal,128500,1942,37,37,1.5
721,120,RL,70,6563,Pave,IR1,Low,AllPub,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,1Story,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,2,TA,PConc,2,Gd,1148,0,594,1742,GasA,TA,Y,SBrkr,1742,0,0,1742,1,0,2,0,2,1,2,5,Typ,1,TA,Attchd,1985,RFn,2,564,5,TA,Y,114,28,234,0,0,0,Not indicated,0,12,2006,WD,Normal,275000,3484,21,21,3.0
722,120,RM,70,4426,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169,2,TA,PConc,2,Av,662,0,186,848,GasA,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,2,3,Typ,0,Gd,Attchd,2004,RFn,2,420,5,TA,Y,160,0,0,0,0,0,Not indicated,0,5,2010,WD,Normal,143000,1696,6,6,2.0
723,20,RL,70,8120,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1970,1970,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,3,Gd,CBlock,4,No,191,0,673,864,GasA,Ex,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,3,5,Typ,0,Gd,Detchd,1994,Unf,2,463,5,TA,Y,0,0,0,0,0,0,Not indicated,0,7,2009,WD,Normal,124500,1728,39,39,1.0
724,50,RL,60,8172,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,6,1954,1972,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,3,TA,PConc,4,No,0,0,941,941,GasA,Ex,Y,SBrkr,997,473,0,1470,0,0,2,0,4,1,3,7,Typ,0,Gd,Detchd,1958,Unf,1,548,5,TA,Y,0,0,0,0,156,0,Not indicated,0,5,2008,WD,Normal,135000,2411,54,36,2.0
725,20,RL,86,13286,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,9,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,340,0,TA,PConc,0,No,1234,0,464,1698,GasA,Ex,Y,SBrkr,1698,0,0,1698,1,0,2,0,3,1,0,8,Typ,1,Gd,Attchd,2007,Fin,3,768,5,TA,Y,327,64,0,0,0,0,Not indicated,0,2,2009,WD,Normal,320000,3396,2,1,3.0
726,20,RL,60,6960,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1970,1970,Gable,CompShg,HdBoard,Plywood,BrkFace,0,3,TA,CBlock,4,No,375,239,250,864,GasA,TA,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,2,5,Typ,0,Gd,Detchd,1989,Unf,2,660,5,TA,Y,96,0,0,0,0,0,Not indicated,500,11,2009,WD,Normal,120500,1728,39,39,1.0
727,20,RL,70,21695,Pave,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,9,1988,2007,Hip,CompShg,Wd Sdng,Plywood,BrkFace,260,2,Gd,CBlock,2,No,808,0,72,880,GasA,Ex,Y,SBrkr,1680,0,0,1680,1,0,2,0,3,1,2,5,Typ,1,Gd,Attchd,1988,Fin,2,540,5,TA,Y,292,44,0,182,0,0,Not indicated,0,12,2009,WD,Normal,222000,2560,21,2,3.0
728,20,RL,64,7314,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,82,2,TA,PConc,2,Av,724,0,508,1232,GasA,Ex,Y,SBrkr,1232,0,0,1232,1,0,2,0,2,1,2,6,Typ,0,Gd,Attchd,2007,RFn,2,632,5,TA,Y,132,0,0,0,0,0,Not indicated,0,2,2009,WD,Normal,194500,2464,2,2,3.0
729,90,RL,85,11475,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1958,1958,Gable,CompShg,VinylSd,VinylSd,BrkFace,95,3,TA,CBlock,4,No,0,0,1584,1584,GasA,TA,Y,SBrkr,1776,0,0,1776,1,0,2,0,4,2,3,9,Typ,0,Gd,Detchd,1968,Unf,3,888,5,TA,Y,0,25,0,0,0,0,Not indicated,0,7,2009,COD,Abnorml,110000,3360,51,51,3.0
730,30,RM,52,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,3,TA,CBlock,4,No,152,0,628,780,GasA,TA,Y,FuseA,848,0,360,1208,0,0,1,0,2,1,3,5,Typ,0,Gd,Detchd,1962,Unf,2,539,5,TA,Y,0,23,112,0,0,0,Not indicated,0,1,2009,WD,Normal,103000,1628,84,59,1.0
731,120,RL,39,5389,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,BrkFace,0,2,TA,PConc,2,No,1180,0,415,1595,GasA,Ex,Y,SBrkr,1616,0,0,1616,1,0,2,0,2,1,2,5,Typ,1,TA,Attchd,1995,RFn,2,608,5,TA,Y,237,152,0,0,0,0,Not indicated,0,3,2010,WD,Normal,236500,3211,15,14,3.0
732,80,RL,73,9590,Pave,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,442,2,TA,PConc,0,Av,786,0,82,868,GasA,Ex,Y,SBrkr,1146,0,0,1146,1,0,2,0,3,1,2,6,Typ,1,Gd,Attchd,2003,Fin,2,438,5,TA,Y,160,22,0,0,0,0,Not indicated,0,5,2007,WD,Normal,187500,2014,4,4,3.0
733,60,RL,75,11404,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,202,2,TA,PConc,2,Av,252,0,901,1153,GasA,Ex,Y,SBrkr,1153,878,0,2031,0,0,2,1,3,1,2,8,Typ,1,TA,Attchd,1998,Fin,2,541,5,TA,Y,192,84,0,0,0,0,Not indicated,0,7,2008,WD,Normal,222500,3184,10,9,2.5
734,20,RL,80,10000,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1961,1983,Hip,CompShg,HdBoard,HdBoard,BrkFace,0,3,TA,CBlock,4,No,594,0,270,864,GasA,Ex,Y,SBrkr,1144,0,0,1144,1,0,1,0,3,1,3,6,Typ,1,TA,Attchd,1961,RFn,1,264,5,TA,Y,165,0,0,0,0,0,GdWo,400,3,2009,WD,Normal,131400,2008,48,26,2.0
735,20,RL,70,8978,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,Plywood,Plywood,BrkFace,0,3,TA,PConc,4,No,0,0,948,948,GasA,TA,Y,SBrkr,948,0,0,948,0,0,1,0,3,1,3,6,Typ,0,Gd,Attchd,1968,Unf,1,300,5,TA,Y,147,0,0,0,0,0,Not indicated,0,5,2007,WD,Family,108000,1896,39,39,1.0
736,75,RM,60,10800,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,7,1914,1970,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,3,TA,BrkTil,2,Mn,390,0,490,880,GasW,Fa,N,SBrkr,880,888,0,1768,0,0,1,1,2,1,3,6,Typ,2,TA,Detchd,1914,Unf,2,320,5,TA,N,0,341,0,0,0,0,Not indicated,0,10,2006,WD,Normal,163000,2648,92,36,1.5
737,90,RL,60,8544,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,Stucco,Stone,BrkFace,0,3,TA,CBlock,3,Not indicated,0,0,0,0,GasA,Gd,N,FuseF,1040,0,0,1040,0,0,2,0,2,2,3,6,Typ,0,Gd,Detchd,1949,Unf,2,400,5,TA,Y,0,0,0,0,0,0,Not indicated,0,7,2006,WD,Normal,93500,1040,56,56,2.0
738,60,RL,72,10463,Pave,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,2,TA,PConc,2,No,0,0,893,893,GasA,Ex,Y,SBrkr,901,900,0,1801,0,0,2,1,3,1,2,8,Typ,1,Gd,Attchd,2005,Fin,3,800,5,TA,Y,0,116,0,0,0,0,Not indicated,0,6,2006,WD,Normal,239900,2694,1,1,2.5
739,90,RL,60,10800,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,BrkFace,0,3,TA,CBlock,2,Gd,1200,0,0,1200,GasA,TA,Y,SBrkr,1200,0,0,1200,3,0,3,0,3,1,3,5,Typ,0,Gd,Not indicated,1978,Not indicated,0,0,3,Not indicated,Y,120,0,0,0,0,0,Not indicated,0,3,2009,WD,Alloca,179000,2400,22,21,6.0
740,60,RL,65,9313,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,2,TA,PConc,2,No,0,0,864,864,GasA,Ex,Y,SBrkr,864,864,0,1728,0,0,2,1,3,1,2,7,Typ,0,Gd,Attchd,2004,RFn,2,572,5,TA,Y,187,56,0,0,0,0,Not indicated,0,4,2009,WD,Normal,190000,2592,5,5,2.5
741,70,RM,60,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,2002,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,0,3,Gd,BrkTil,1,No,0,0,264,264,GasA,Ex,Y,SBrkr,768,664,0,1432,0,0,2,0,2,1,3,7,Typ,0,Gd,Detchd,1910,Unf,2,360,5,Gd,Y,270,0,112,0,0,0,GdPrv,0,5,2007,WD,Abnorml,132000,1696,97,5,2.0
742,20,RL,65,6768,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,6,8,1961,1996,Hip,CompShg,HdBoard,HdBoard,BrkFace,0,3,Gd,CBlock,4,Mn,832,0,80,912,GasA,Gd,Y,SBrkr,912,0,0,912,1,1,1,0,3,1,2,5,Typ,0,Gd,Detchd,1962,Unf,1,288,5,TA,Y,168,0,0,0,0,0,GdPrv,0,5,2008,WD,Normal,142000,1824,47,12,2.5
743,20,RL,65,8450,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,108,3,TA,PConc,2,No,0,0,1349,1349,GasA,Ex,Y,SBrkr,1349,0,0,1349,0,0,2,0,3,1,3,6,Typ,0,Gd,Attchd,2000,Unf,2,539,5,TA,Y,120,55,0,0,0,0,GdPrv,0,12,2007,WD,Normal,179000,2698,7,6,2.0
744,80,RL,70,12886,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1963,1999,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,3,TA,CBlock,2,Av,444,0,76,520,GasA,Ex,Y,SBrkr,1464,0,0,1464,0,1,2,0,3,1,3,6,Min2,1,TA,Attchd,1997,RFn,2,480,5,TA,Y,302,0,0,0,100,0,Not indicated,0,10,2009,WD,Normal,175000,1984,46,10,2.5
745,120,RL,41,5395,Pave,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,2,TA,PConc,2,No,733,0,604,1337,GasA,Gd,Y,SBrkr,1337,0,0,1337,1,0,2,0,2,1,2,5,Typ,1,TA,Attchd,1993,RFn,2,462,5,TA,Y,96,0,70,168,0,0,Not indicated,0,10,2008,WD,Normal,180000,2674,15,15,3.0
746,60,RL,70,8963,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,8,9,1976,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,289,0,Gd,CBlock,4,No,575,80,487,1142,GasA,Ex,Y,SBrkr,1175,1540,0,2715,0,1,3,1,4,1,2,11,Typ,2,TA,BuiltIn,1994,Fin,2,831,5,TA,Y,0,204,0,0,0,0,Not indicated,0,7,2008,WD,Normal,299800,3857,32,12,4.0
747,60,RL,70,8795,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,2,TA,PConc,2,No,300,0,652,952,GasA,Ex,Y,SBrkr,980,1276,0,2256,0,0,2,1,4,1,2,8,Typ,1,TA,BuiltIn,2000,Fin,2,554,5,TA,Y,224,54,0,0,0,0,Not indicated,0,4,2009,WD,Normal,236000,3208,9,9,2.5
748,70,RM,65,11700,Pave,IR1,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1880,2003,Mansard,CompShg,Stucco,Stucco,BrkFace,0,2,TA,Stone,4,No,0,0,1240,1240,GasW,TA,N,SBrkr,1320,1320,0,2640,0,0,1,1,4,1,2,8,Typ,1,Gd,Detchd,1950,Unf,4,864,5,TA,N,181,0,386,0,0,0,Not indicated,0,5,2009,WD,Normal,265979,3880,129,6,1.5
749,20,RL,59,10593,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,7,5,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,338,2,TA,PConc,2,No,919,0,801,1720,GasA,Ex,Y,SBrkr,1720,0,0,1720,1,0,2,0,3,1,2,7,Typ,1,TA,Attchd,1996,Fin,2,527,5,TA,Y,240,56,154,0,0,0,Not indicated,0,3,2010,WD,Normal,260400,3440,14,14,3.0
750,50,RL,50,8405,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,3,1945,1950,Gable,CompShg,WdShing,Wd Shng,BrkFace,0,3,TA,Slab,3,Not indicated,0,0,0,0,Wall,TA,N,FuseF,1088,441,0,1529,0,0,2,0,4,1,3,9,Mod,0,Gd,Detchd,1945,Unf,1,240,5,TA,N,92,0,185,0,0,0,Not indicated,0,4,2009,WD,Normal,98000,1529,64,59,2.0
